OBJECTID,LifeCycleS,Shape.STLe,TRANSPORT_,TRANSPOR_1,TRAVEL_DIR,SPEED_LIMI,TOTAL_NUMB,DISASTER_R,TRUCK_ROUT,LEFT_LOCAL,RIGHT_LOCA,STRUCTURED,STRUCTUR_1,HIGHWAY_RO,HIGHWAY__1,SINGLE_HOU,FROM_LEFT_,TO_LEFT_HO,FROM_RIGHT,TO_RIGHT_H,ACCESS_RES,FROM_VEHIC,TO_VEHICLE,last_edite,AZIMUTH
21929,ACT,107.920037365801022,2526929,RLO,B,"50","2",N,N,Victoria,Victoria,8192,Pine St,,,,714,798,711,799,N,,,2024/11/18 21:50:32.000,251.143
21930,ACT,16.069278907592587,2526930,RLO,F,"50","1",N,N,Victoria,Victoria,8192,Pine St,,,,,,,,N,,,2024/11/18 21:50:32.000,240.058
21238,ACT,149.793947322730759,2411532,RLO,B,"50","2",N,N,Langford,Langford,9610,Pinehurst Pl,,,,,,1404,1440,N,,,2024/11/18 21:50:32.000,148.368
21237,ACT,246.767764148194942,2411531,RLO,B,"50","2",N,N,Langford,Langford,74634,Pinehurst Terr,,,,2005,2061,2006,2060,N,,,2024/11/18 21:50:32.000,311.272
22767,ACT,8.068400089237022,2616269,RLO,B,"50","2",N,N,Langford,Langford,74634,Pinehurst Terr,,,,,,,,N,,,2024/11/18 21:50:32.000,260.685
22768,ACT,38.453720675774207,2616270,RLO,B,"50","2",N,N,Langford,Langford,74634,Pinehurst Terr,,,,,,,,N,,,2024/11/18 21:50:32.000,264.860
23537,ACT,71.607465197113157,2635297,RLO,B,"50","2",N,N,Sooke,Sooke,23632,Pineridge Pl,,,,6641,6659,6679,6661,N,,,2024/11/18 21:50:32.000,149.605
23538,ACT,7.281332875923198,2635298,RLO,B,"50","2",N,N,Sooke,Sooke,23632,Pineridge Pl,,,,6650,6650,,,N,,,2024/11/18 21:50:32.000,164.075
25738,ACT,196.214136391551705,2691464,RLO,B,"50","2",N,N,Langford,Langford,20585,Pinetree Lane,,,,,,,,N,,,2024/11/18 21:50:32.000,224.850
1430,ACT,156.336728155840717,295051,RLO,B,"50","2",N,N,North Saanich,North Saanich,15345,Pinetree Rd,,,,9220,9258,9221,9259,N,,,2024/11/18 21:50:32.000,1.116
5619,ACT,175.622770254486085,300930,RLO,B,"30","2",N,N,Victoria,Victoria,21325,Pinewood Ave,,,,1600,1648,1601,1649,N,,,2024/11/18 21:50:32.000,89.899
11088,ACT,76.241180852410722,344399,RLO,B,"50","2",N,N,Langford,Langford,36841,Pinnacle Way,,,,2631,2669,2630,2668,N,,,2024/11/18 21:50:32.000,201.091
11089,ACT,29.063894393731893,344400,RLO,B,"50","2",N,N,Langford,Langford,36841,Pinnacle Way,,,,2601,2629,2600,2628,N,,,2024/11/18 21:50:32.000,200.996
11729,ACT,103.816264337530470,367526,RLO,B,"50","2",N,N,Langford,Langford,18258,Pintail Pl,,,,821,849,820,848,N,,,2024/11/18 21:50:32.000,270.304
1192,ACT,106.639711270473711,294685,RLO,B,"50","2",N,N,Saanich,Saanich,28113,Pipeline Rd,,,,4660,4678,4661,4679,N,,,2024/11/18 21:50:32.000,334.990
1722,ACT,305.932752223177317,295588,RLO,B,"50","2",N,N,Saanich,Saanich,28113,Pipeline Rd,,,,4600,4658,4601,4659,N,,,2024/11/18 21:50:32.000,330.270
11457,ACT,29.697145404903814,363098,RLO,B,"50","2",N,N,Saanich,Saanich,28113,Pipeline Rd,,,,,,,,N,,,2024/11/18 21:50:32.000,333.686
11459,ACT,72.916346499318465,363103,RLO,B,"50","2",N,N,Saanich,Saanich,28113,Pipeline Rd,,,,4500,4518,4501,4513,N,,,2024/11/18 21:50:32.000,338.336
11460,ACT,21.550555713484513,363107,RLO,B,"50","2",N,N,Saanich,Saanich,28113,Pipeline Rd,,,,4520,4528,4515,4529,N,,,2024/11/18 21:50:32.000,333.314
11461,ACT,49.818034309374347,363109,RLO,B,"50","2",N,N,Saanich,Saanich,28113,Pipeline Rd,,,,4530,4538,4531,4539,N,,,2024/11/18 21:50:32.000,333.409
11462,ACT,40.855883538359564,363110,RLO,B,"50","2",N,N,Saanich,Saanich,28113,Pipeline Rd,,,,4540,4548,4541,4549,N,,,2024/11/18 21:50:32.000,333.484
13227,ACT,10.128989103558164,431794,RLO,B,"50","2",N,N,Saanich,Saanich,28113,Pipeline Rd,,,,,,,,N,,,2024/11/18 21:50:32.000,332.894
13228,ACT,134.581402845155395,431795,RLO,B,"50","2",N,N,Saanich,Saanich,28113,Pipeline Rd,,,,4550,4598,4551,4599,N,,,2024/11/18 21:50:32.000,333.397
12789,ACT,350.916071795308369,415564,RLO,B,"50","2",N,N,Jordan River,Jordan River,57184,Piper Lane,,,,3600,3698,3601,3699,N,,,2024/11/18 21:50:32.000,94.611
14043,ACT,119.900522768168102,453430,RLO,B,"50","2",N,N,Langford,Langford,35435,Piper Rd,,,,3398,3360,3399,3361,N,,,2024/11/18 21:50:32.000,17.045
14044,ACT,236.270003531976101,453431,RLO,B,"50","2",N,N,Langford,Langford,35435,Piper Rd,,,,3275,3359,3276,3358,N,,,2024/11/18 21:50:32.000,196.757
21921,ACT,49.503176063157802,2526905,RLO,B,"50","2",N,N,Colwood,Colwood,66164,Pipit Pl,,,,3321,3345,3320,3344,N,,,2024/11/18 21:50:32.000,170.765
9361,ACT,14.362573363433169,307878,RLO,B,"50","2",N,N,View Royal,View Royal,34591,Pistol Range Pk,,,,,,,,N,,,2024/11/18 21:50:32.000,241.818
6207,ACT,119.308700575440000,301884,RLO,B,"50","2",N,N,Saanich,Saanich,14360,Pitcombe Pl,,,,3830,3858,3831,3859,N,,,2024/11/18 21:50:32.000,39.837
21196,ACT,31.131048573701992,2407971,RLO,B,"50","2",N,N,View Royal,View Royal,73454,Pitt Pl,,,,13,9,1,7,N,,,2024/11/18 21:50:32.000,93.746
1824,ACT,14.844810100839956,295818,RLO,B,"50","2",N,N,Esquimalt,Esquimalt,15339,Plaskett Pl,,,,300,318,,,N,,,2024/11/18 21:50:32.000,47.294
1827,ACT,64.816518797095938,295821,RLO,B,"50","2",N,N,Esquimalt,Esquimalt,15339,Plaskett Pl,,,,,,301,319,N,,,2024/11/18 21:50:32.000,324.250
25692,ACT,141.494295917364354,2689871,RLO,B,"50","2",N,N,Esquimalt,Esquimalt,15339,Plaskett Pl,,,,320,338,321,339,N,,,2024/11/18 21:50:32.000,17.459
12131,ACT,4.910065174720190,386212,RLO,B,"50","2",N,N,Langford,Langford,39043,Players Dr,,,,,,,,N,,,2024/11/18 21:50:32.000,194.111
12132,ACT,46.815197847328221,386213,RLO,B,"50","2",N,N,Langford,Langford,39043,Players Dr,,,,,,,,N,,,2024/11/18 21:50:32.000,189.424
13243,ACT,115.347660192431903,431821,RLO,B,"50","2",N,N,Langford,Langford,39043,Players Dr,,,,2111,2129,2110,2128,N,,,2024/11/18 21:50:32.000,188.116
13412,ACT,384.026108922286312,442571,RLO,B,"50","2",N,N,Langford,Langford,39043,Players Dr,,,,2131,2235,2130,2222,N,,,2024/11/18 21:50:32.000,207.310
19599,ACT,288.518800765659591,2399626,RLO,B,"50","2",N,N,Langford,Langford,39043,Players Dr,,,,2237,2281,2224,2280,N,,,2024/11/18 21:50:32.000,276.379
19600,ACT,31.145615962718392,2399627,RLO,B,"50","2",N,N,Langford,Langford,39043,Players Dr,,,,2101,2109,2100,2108,N,,,2024/11/18 21:50:32.000,167.162
262,ACT,127.888514898445834,293392,RLO,B,"50","2",N,N,Sidney,Sidney,22624,Pleasant St,,,,10200,10228,10201,10229,N,,,2024/11/18 21:50:32.000,359.557
279,ACT,93.109417860278782,293409,RLO,B,"50","2",N,N,Sidney,Sidney,22624,Pleasant St,,,,10140,10158,10141,10159,N,,,2024/11/18 21:50:32.000,0.629
280,ACT,95.690300952290869,293410,RLO,B,"50","2",N,N,Sidney,Sidney,22624,Pleasant St,,,,10120,10138,10121,10139,N,,,2024/11/18 21:50:32.000,0.008
281,ACT,95.395940398163702,293411,RLO,B,"50","2",N,N,Sidney,Sidney,22624,Pleasant St,,,,10100,10118,10101,10119,N,,,2024/11/18 21:50:32.000,0.835
2193,ACT,90.996164771269349,296282,RLO,B,"50","2",N,N,Victoria,Victoria,22624,Pleasant St,,,,2500,2598,2501,2599,N,,,2024/11/18 21:50:32.000,352.551
14726,ACT,78.286134935974403,512724,RLO,B,"50","2",N,N,Victoria,Victoria,22624,Pleasant St,,,,2712,2850,2713,2851,N,,,2024/11/18 21:50:32.000,352.583
18562,ACT,101.360202610181275,2013055,RLO,B,"50","2",N,N,Victoria,Victoria,22624,Pleasant St,,,,2600,2710,2601,2711,N,,,2024/11/18 21:50:32.000,352.582
23630,ACT,68.398831259678701,2636406,RLO,B,"50","2",N,N,Langford,Langford,11434,Plover Crt,,,,771,779,770,780,N,,,2024/11/18 21:50:32.000,269.888
98,ACT,116.298277395075445,293138,RLO,B,"50","2",N,N,View Royal,View Royal,15064,Plowright Rd,,,,240,260,241,249,N,,,2024/11/18 21:50:32.000,204.661
6432,ACT,161.841094409729067,302215,RLO,B,"50","2",N,N,View Royal,View Royal,15064,Plowright Rd,,,,262,298,251,299,N,,,2024/11/18 21:50:32.000,213.947
2520,ACT,92.274039223228982,296699,RLO,B,"50","2",N,N,Oak Bay,Oak Bay,1484,Plumer St,,,,2450,2498,2451,2499,N,,,2024/11/18 21:50:32.000,92.363
10292,ACT,55.310927602973962,309918,RLO,B,"50","2",N,N,Pender Island,Pender Island,25431,Plumper Way,,,,7930,7932,7929,7929,N,,,2024/11/18 21:50:32.000,114.957
10299,ACT,335.284776392827609,309928,RLO,B,"50","2",N,N,Pender Island,Pender Island,25431,Plumper Way,,,,7934,7946,7931,7947,N,,,2024/11/18 21:50:32.000,148.897
15334,ACT,83.384189275640054,514086,RLO,B,"50","2",N,N,Pender Island,Pender Island,25431,Plumper Way,,,,7948,7950,7949,7951,N,,,2024/11/18 21:50:32.000,87.016
3653,ACT,223.554633141680398,298084,RLO,B,"50","2",N,N,Oak Bay,Oak Bay,26759,Plymouth Rd,,,,3500,3548,3501,3549,N,,,2024/11/18 21:50:32.000,23.108
3664,ACT,128.356580265633426,298095,RLO,B,"50","2",N,N,Oak Bay,Oak Bay,26759,Plymouth Rd,,,,3450,3498,3451,3499,N,,,2024/11/18 21:50:32.000,346.789
3665,ACT,109.260923507333786,298096,RLO,B,"50","2",N,N,Oak Bay,Oak Bay,26759,Plymouth Rd,,,,3400,3448,3401,3449,N,,,2024/11/18 21:50:32.000,13.676
6933,ACT,98.265082200189511,303493,RLO,B,"50","2",N,N,Victoria,Victoria,31172,Point St,,,,1300,1328,1301,1329,N,,,2024/11/18 21:50:32.000,99.200
3935,ACT,102.803144698982820,298437,RLO,B,"50","2",N,N,Saanich,Saanich,21297,Pointer Pl,,,,3700,3718,3701,3719,N,,,2024/11/18 21:50:32.000,354.702
4228,ACT,44.536656769893654,298844,RLO,B,"50","2",N,N,Saanich,Saanich,21243,Politano Pl,,,,1201,1219,1200,1218,N,,,2024/11/18 21:50:32.000,274.630
231,ACT,73.488160126307974,293344,RLO,B,"50","2",N,N,Sidney,Sidney,2199,Pollard Pl,,,,10301,10319,10300,10318,N,,,2024/11/18 21:50:32.000,301.906
10993,ACT,32.437024102867390,335815,RLO,B,"30","2",N,N,View Royal,View Royal,33895,Polly Pl,,,,,,,,N,,,2024/11/18 21:50:32.000,39.033
760,ACT,48.225854315812803,294037,RLO,B,"50","2",N,N,Central Saanich,Central Saanich,18729,Polo Park Close,,,,1930,1958,1931,1959,N,,,2024/11/18 21:50:32.000,90.145
12652,ACT,80.015910195910422,415307,RLO,B,"50","2",N,N,Central Saanich,Central Saanich,27112,Polo Park Cres,,,,7930,7934,7931,7949,N,,,2024/11/18 21:50:32.000,313.204
12653,ACT,67.464843073102642,415308,RLO,B,"50","2",N,N,Central Saanich,Central Saanich,27112,Polo Park Cres,,,,7952,7964,7951,7959,N,,,2024/11/18 21:50:32.000,349.343
12654,ACT,22.051182766010530,415309,RLO,B,"50","2",N,N,Central Saanich,Central Saanich,27112,Polo Park Cres,,,,7936,7940,7950,7942,N,,,2024/11/18 21:50:32.000,226.930
12657,ACT,62.788963742741991,415313,RLO,B,"50","2",N,N,Central Saanich,Central Saanich,27112,Polo Park Cres,,,,7900,7908,7901,7909,N,,,2024/11/18 21:50:32.000,284.542
12658,ACT,90.080222323341133,415314,RLO,B,"50","2",N,N,Central Saanich,Central Saanich,27112,Polo Park Cres,,,,7910,7928,7911,7929,N,,,2024/11/18 21:50:32.000,333.904
12660,ACT,87.037583437347919,415316,RLO,B,"50","2",N,N,Central Saanich,Central Saanich,27112,Polo Park Cres,,,,7966,7978,7961,7979,N,,,2024/11/18 21:50:32.000,8.417
12661,ACT,162.990522112921326,415317,RLO,B,"50","2",N,N,Central Saanich,Central Saanich,27112,Polo Park Cres,,,,8002,8028,7981,8029,N,,,2024/11/18 21:50:32.000,87.606
12662,ACT,21.195901038644241,415318,RLO,B,"50","2",N,N,Central Saanich,Central Saanich,27112,Polo Park Cres,,,,7980,7986,8000,7988,N,,,2024/11/18 21:50:32.000,323.634
12655,ACT,55.077939550702951,415310,RLO,B,"50","2",N,N,Central Saanich,Central Saanich,55108,Polo Park Crt,,,,,,1965,1979,N,,,2024/11/18 21:50:32.000,263.511
12656,ACT,92.127252486159605,415312,RLO,F,"50","1",N,N,Central Saanich,Central Saanich,55108,Polo Park Crt,,,,1959,1951,1958,1950,N,,,2024/11/18 21:50:32.000,189.438
12659,ACT,27.166711567320540,415315,RLO,B,"50","2",N,N,Central Saanich,Central Saanich,55108,Polo Park Crt,,,,,,1961,1963,N,,,2024/11/18 21:50:32.000,15.225
7107,ACT,149.868771749605884,304103,RLO,B,"50","2",N,N,Saanich,Saanich,25889,Polson Terr,,,,5140,5168,5141,5175,N,,,2024/11/18 21:50:32.000,334.911
7410,ACT,165.044524909043986,304799,RLO,B,"50","2",N,N,Saanich,Saanich,25889,Polson Terr,,,,5170,5218,5177,5219,N,,,2024/11/18 21:50:32.000,350.838
13396,ACT,231.216542191732572,438040,RLO,B,"50","2",N,N,Saanich,Saanich,19118,Polyanthus Cres,,,,600,668,601,655,N,,,2024/11/18 21:50:32.000,42.805
13397,ACT,130.589512021468323,438041,RLO,B,"50","2",N,N,Saanich,Saanich,19118,Polyanthus Cres,,,,670,698,679,699,N,,,2024/11/18 21:50:32.000,261.619
13398,ACT,39.203102764104607,438042,RLO,B,"50","2",N,N,Saanich,Saanich,19118,Polyanthus Cres,,,,677,671,657,669,N,,,2024/11/18 21:50:32.000,5.439
24112,ACT,39.829025539799488,2647489,RLO,B,"50","2",N,N,Sooke,Sooke,11499,Polymede Pl,,,,,,,,N,,,2024/11/18 21:50:32.000,118.638
24113,ACT,26.831521473104534,2647490,RLO,B,"50","2",N,N,Sooke,Sooke,11499,Polymede Pl,,,,,,,,N,,,2024/11/18 21:50:32.000,116.238
24114,ACT,90.848384106297104,2647491,RLO,B,"50","2",N,N,Sooke,Sooke,11499,Polymede Pl,,,,4001,4009,3998,4008,N,,,2024/11/18 21:50:32.000,84.770
2846,ACT,58.701697559781010,297105,RLO,B,"50","2",N,N,Saanich,Saanich,6932,Pomona Way,,,,4470,4478,4471,4479,N,,,2024/11/18 21:50:32.000,21.752
2944,ACT,68.476557221431619,297224,RLO,B,"50","2",N,N,Saanich,Saanich,6932,Pomona Way,,,,4480,4488,4481,4489,N,,,2024/11/18 21:50:32.000,28.319
2945,ACT,84.577766980454157,297225,RLO,B,"50","2",N,N,Saanich,Saanich,6932,Pomona Way,,,,4490,4498,4491,4499,N,,,2024/11/18 21:50:32.000,22.905
5167,ACT,24.438500049102849,300142,RLO,B,"50","2",N,N,Saanich,Saanich,6932,Pomona Way,,,,,,,,N,,,2024/11/18 21:50:32.000,23.944
11285,ACT,42.044705060447271,352093,RLO,B,"50","2",N,N,Sooke,Sooke,14768,Pond Pl,,,,2270,2278,2269,2279,N,,,2024/11/18 21:50:32.000,304.503
19873,ACT,221.322129329681331,2404356,RLO,B,"50","2",N,N,Saanich,Saanich,30078,Ponderosa Cres,,,,4200,4260,4201,4261,N,,,2024/11/18 21:50:32.000,52.811
19874,ACT,138.497675383531345,2404357,RLO,B,"50","2",N,N,Saanich,Saanich,30078,Ponderosa Cres,,,,4262,4298,4263,4299,N,,,2024/11/18 21:50:32.000,199.603
11124,ACT,77.017617130757827,344446,RLO,B,"50","2",N,N,Colwood,Colwood,35592,Pondside Terr,,,,3601,3619,3600,3618,N,,,2024/11/18 21:50:32.000,201.833
7194,ACT,192.072576641791187,304440,RLO,B,"50","2",N,N,Saanich,Saanich,18856,Pondwood Lane,,,,1030,1062,1031,1063,N,,,2024/11/18 21:50:32.000,195.160
14857,ACT,29.890681517981687,513117,RLO,B,"50","2",N,N,Saanich,Saanich,18856,Pondwood Lane,,,,1064,1068,1065,1069,N,,,2024/11/18 21:50:32.000,107.751
1831,ACT,136.869343522536127,295825,RLO,B,"50","2",N,N,Esquimalt,Esquimalt,23592,Pooley Pl,,,,350,374,351,375,N,,,2024/11/18 21:50:32.000,9.092
11344,ACT,291.818421339023814,356820,RLO,B,"50","2",N,N,Sooke,Sooke,11208,Poplar Dr,,,,2380,2408,2381,2409,N,,,2024/11/18 21:50:32.000,332.493
8015,ACT,131.329057564577084,305719,RLO,B,"50","2",N,N,Colwood,Colwood,57,Porcher Pl,,,,2951,2999,2950,2998,N,,,2024/11/18 21:50:32.000,200.674
23995,ACT,103.033600536184309,2644272,RLO,B,"50","2",N,N,Sooke,Sooke,95543,Porcini Grove,,,,,,2147,2179,N,,,2024/11/18 21:50:32.000,337.776
18316,ACT,82.568717547121523,1945639,RLO,B,"50","2",N,N,Otter Point,Otter Point,33293,Porier Rd,,,,7500,7524,7501,7525,N,,,2024/11/18 21:50:32.000,275.263
18317,ACT,92.028289016166369,1945640,RLO,B,"50","2",N,N,Otter Point,Otter Point,33293,Porier Rd,,,,7526,7548,7527,7549,N,,,2024/11/18 21:50:32.000,273.847
10113,ACT,70.589281703386106,309616,RLO,B,"50","2",N,N,Galiano Island,Galiano Island,56312,Porlier Pass Rd,,,,23181,23399,23180,23398,N,,,2024/11/18 21:50:32.000,19.245
1691,ACT,82.172289382707575,295544,RLO,B,"50","2",N,N,North Saanich,North Saanich,73,Porlier Pl,,,,1850,1878,1851,1879,N,,,2024/11/18 21:50:32.000,60.543
10283,ACT,133.687656243442007,309900,RLO,B,"50","2",N,N,Pender Island,Pender Island,5443,Port Rd,,,,3700,3716,3701,3717,N,,,2024/11/18 21:50:32.000,100.817
10284,ACT,231.592153539865564,309901,RLO,B,"50","2",N,N,Pender Island,Pender Island,5443,Port Rd,,,,3718,3734,3719,3735,N,,,2024/11/18 21:50:32.000,108.252
10245,ACT,297.106177550993948,309831,RLO,B,"30","2",N,N,Pender Island,Pender Island,17700,Port Washington Rd,,,,1202,1208,1203,1211,N,,,2024/11/18 21:50:32.000,108.717
10246,ACT,671.932005374977393,309834,RLO,B,"50","2",N,N,Pender Island,Pender Island,17700,Port Washington Rd,,,,4300,4328,4301,4329,N,,,2024/11/18 21:50:32.000,116.589
15826,ACT,23.628448921797641,576847,RLO,B,"50","2",N,N,Pender Island,Pender Island,17700,Port Washington Rd,,,,,,,,N,,,2024/11/18 21:50:32.000,13.874
15827,ACT,48.110970375796242,576848,RLO,B,"50","2",N,N,Pender Island,Pender Island,17700,Port Washington Rd,,,,,,1200,1201,N,,,2024/11/18 21:50:32.000,24.490
16376,ACT,35.766300079210211,1737221,RLO,B,"50","2",N,N,Pender Island,Pender Island,17700,Port Washington Rd,,,,,,,,N,,,2024/11/18 21:50:32.000,22.814
4656,ACT,257.786869912153293,299417,RLO,B,"50","2",N,N,Saanich,Saanich,14052,Portage Rd,,,,1001,1099,1000,1098,N,,,2024/11/18 21:50:32.000,306.568
4657,ACT,115.439312809667683,299418,RLO,B,"50","2",N,N,Saanich,Saanich,14052,Portage Rd,,,,1101,1139,1100,1138,N,,,2024/11/18 21:50:32.000,303.947
4658,ACT,259.711004343311970,299419,RLO,B,"50","2",N,N,Saanich,Saanich,14052,Portage Rd,,,,1141,1209,1140,1208,N,,,2024/11/18 21:50:32.000,276.967
21406,ACT,225.454688752985987,2421464,RLO,B,"50","2",N,N,Saanich,Saanich,14052,Portage Rd,,,,959,999,958,998,N,,,2024/11/18 21:50:32.000,306.269
22222,ACT,80.196370235374701,2538757,RLO,B,"50","2",N,N,Saanich,Saanich,14052,Portage Rd,,,,801,871,800,870,N,,,2024/11/18 21:50:32.000,303.399
22223,ACT,94.274638720422814,2538758,RLO,B,"50","2",N,N,Saanich,Saanich,14052,Portage Rd,,,,873,957,872,956,N,,,2024/11/18 21:50:32.000,295.477
2175,ACT,206.514548088105357,296258,RLO,B,"50","2",N,N,Esquimalt,Esquimalt,3461,Porter Rd,,,,720,758,721,759,N,,,2024/11/18 21:50:32.000,356.487
9422,ACT,100.164702954926710,308001,RLO,B,"50","2",N,N,Mayne Island,Mayne Island,3461,Porter Rd,,,,272,278,269,279,N,,,2024/11/18 21:50:32.000,219.912
9423,ACT,48.066718610073643,308002,RLO,B,"50","2",N,N,Mayne Island,Mayne Island,3461,Porter Rd,,,,260,270,261,267,N,,,2024/11/18 21:50:32.000,222.012
1392,ACT,189.636683946078989,295003,RLO,B,"50","2",N,N,North Saanich,North Saanich,1820,Portland Pl,,,,8760,8828,8761,8829,N,,,2024/11/18 21:50:32.000,334.340
7722,ACT,134.579580385342126,305310,RLO,B,"50","2",N,N,Colwood,Colwood,31880,Portsmouth Dr,,,,281,299,280,298,N,,,2024/11/18 21:50:32.000,278.665
7724,ACT,159.568400476249764,305312,RLO,B,"50","2",N,N,Colwood,Colwood,31880,Portsmouth Dr,,,,251,279,250,278,N,,,2024/11/18 21:50:32.000,260.826
7728,ACT,294.168343364649388,305316,RLO,B,"50","2",N,N,Colwood,Colwood,31880,Portsmouth Dr,,,,201,249,200,248,N,,,2024/11/18 21:50:32.000,295.358
14018,ACT,41.386949967350823,453390,RLO,B,"50","2",N,N,Saanich,Saanich,60079,Portway Pl,,,,1909,1907,1901,1905,N,,,2024/11/18 21:50:32.000,180.236
11674,ACT,100.831293169581045,367383,RLO,B,"50","2",N,N,Colwood,Colwood,36223,Portwell Pl,,,,3501,3519,3500,3518,N,,,2024/11/18 21:50:32.000,202.043
9119,ACT,177.785571081551666,307501,RLO,B,"50","2",N,N,Sooke,Sooke,19167,Possession Point Rd,,,,6935,6969,6936,6968,N,,,2024/11/18 21:50:32.000,209.447
9261,ACT,127.925510449660550,307752,RLO,B,"50","2",N,N,Port Renfrew,Port Renfrew,62515,Powder Main Rd,,,,6510,6518,6511,6519,N,,,2024/11/18 21:50:32.000,6.742
18339,ACT,163.334764858287400,1949182,RLO,B,"50","2",N,N,Port Renfrew,Port Renfrew,62515,Powder Main Rd,,,,6214,6238,6215,6241,N,,,2024/11/18 21:50:32.000,231.981
18340,ACT,34.944649172798975,1949183,RLO,B,"50","2",N,N,Port Renfrew,Port Renfrew,62515,Powder Main Rd,,,,6240,6244,6243,6247,N,,,2024/11/18 21:50:32.000,267.577
18341,ACT,428.657146066828886,1949184,RLO,B,"50","2",N,N,Port Renfrew,Port Renfrew,62515,Powder Main Rd,,,,6246,6306,6249,6309,N,,,2024/11/18 21:50:32.000,280.238
23209,ACT,1306.160281662152784,2625184,RLO,B,"50","2",N,N,Port Renfrew,Port Renfrew,62515,Powder Main Rd,,,,6308,6504,6311,6503,N,,,2024/11/18 21:50:32.000,6.149
23210,ACT,95.163600719339257,2625185,RLO,B,"50","2",N,N,Port Renfrew,Port Renfrew,62515,Powder Main Rd,,,,6506,6508,6505,6509,N,,,2024/11/18 21:50:32.000,39.626
6402,ACT,119.185976958365359,302166,RLO,B,"50","2",N,N,Victoria,Victoria,33876,Powderly Ave,,,,700,748,701,749,N,,,2024/11/18 21:50:32.000,253.433
5950,ACT,167.993885806511003,301483,RLO,B,"50","2",N,N,Victoria,Victoria,13092,Powell St,,,,400,498,401,499,N,,,2024/11/18 21:50:32.000,1.817
7657,ACT,69.058681715312389,305209,RLO,B,"50","2",N,N,Langford,Langford,27755,Powers Lane,,,,,,,,N,,,2024/11/18 21:50:32.000,316.264
7658,ACT,13.486350122253242,305210,RLO,B,"50","2",N,N,Langford,Langford,27755,Powers Lane,,,,2811,2839,2810,2838,N,,,2024/11/18 21:50:32.000,64.961
9091,ACT,255.027055283140584,307458,RLO,B,"50","2",N,N,Sooke,Sooke,1864,Powliuk Cres,,,,1918,1940,1921,1941,N,,,2024/11/18 21:50:32.000,292.265
9092,ACT,32.061277403434815,307460,RLO,B,"50","2",N,N,Sooke,Sooke,1864,Powliuk Cres,,,,1942,1946,1943,1949,N,,,2024/11/18 21:50:32.000,312.707
9094,ACT,97.711189108003381,307462,RLO,B,"50","2",N,N,Sooke,Sooke,1864,Powliuk Cres,,,,1955,1968,,,N,,,2024/11/18 21:50:32.000,66.489
3060,ACT,155.950548673353495,297344,RLO,B,"50","2",N,N,Saanich,Saanich,9390,Prairie St,,,,1560,1598,1561,1599,N,,,2024/11/18 21:50:32.000,113.340
3061,ACT,126.974247675637685,297346,RLO,B,"50","2",N,N,Saanich,Saanich,9390,Prairie St,,,,1520,1558,1521,1559,N,,,2024/11/18 21:50:32.000,146.421
3083,ACT,95.940981467775273,297378,RLO,B,"50","2",N,N,Saanich,Saanich,9390,Prairie St,,,,1600,1648,1601,1649,N,,,2024/11/18 21:50:32.000,114.041
4329,ACT,144.335691116031342,298981,RLO,B,"50","2",N,N,Saanich,Saanich,10706,Praisewood Terr,,,,1100,1128,1101,1129,N,,,2024/11/18 21:50:32.000,44.499
1455,ACT,87.697163484915521,295090,RLO,B,"50","2",N,N,North Saanich,North Saanich,2394,Prentice Pl,,,,10890,10914,10891,10915,N,,,2024/11/18 21:50:32.000,357.530
1456,ACT,21.174429533992171,295091,RLO,B,"50","2",N,N,North Saanich,North Saanich,2394,Prentice Pl,,,,,,10941,10945,N,,,2024/11/18 21:50:32.000,19.677
1457,ACT,101.248486064516896,295092,RLO,B,"50","2",N,N,North Saanich,North Saanich,2394,Prentice Pl,,,,10940,10958,10947,10959,N,,,2024/11/18 21:50:32.000,300.632
14439,ACT,79.751860770631097,512344,RLO,B,"50","2",N,N,North Saanich,North Saanich,2394,Prentice Pl,,,,10916,10938,10917,10939,N,,,2024/11/18 21:50:32.000,351.026
13094,ACT,61.326012776703529,425726,RLO,F,"50","1",N,N,View Royal,View Royal,57428,Presley Pl,,,,,,110,100,N,,,2024/11/18 21:50:32.000,283.076
13095,ACT,57.040483971737125,425727,RLO,F,"50","1",N,N,View Royal,View Royal,57428,Presley Pl,,,,,,,,N,,,2024/11/18 21:50:32.000,95.428
13096,ACT,31.674349630734326,425728,RLO,B,"50","2",N,N,View Royal,View Royal,57428,Presley Pl,,,,101,131,,,N,,,2024/11/18 21:50:32.000,275.671
6953,ACT,47.356663140961899,303520,RLO,B,"50","2",N,N,Saanich,Saanich,13959,Press Ave,,,,3731,3759,3730,3758,N,,,2024/11/18 21:50:32.000,69.533
8445,ACT,100.481904347277435,306384,RLO,B,"30","2",N,N,Langford,Langford,3087,Preston Way,,,,941,953,940,948,N,,,2024/11/18 21:50:32.000,295.217
8447,ACT,251.495671776237884,306386,RLO,B,"30","2",N,N,Langford,Langford,3087,Preston Way,,,,955,999,950,998,N,,,2024/11/18 21:50:32.000,244.805
3790,ACT,164.412655813170318,298257,RLO,B,"50","2",N,N,Saanich,Saanich,23406,Prestwood Dr,,,,3900,3948,3901,3949,N,,,2024/11/18 21:50:32.000,349.067
